"","ZIPCODE","Calls311","Shelters","Crime","TotalHomeless","TotalSheltered","TotalUnsheltered","YouthHomeless","city.x","state.x","LATITUDE.x","LONGITUDE.x","CRIME.CODE.DESCRIPTION","LOCATION","LATITUDE.y","LONGITUDE.y","city.y","state.y"
"2384",95652,NA,NA,NA,NA,NA,NA,NA,"Mcclellan AFB","CA",38.6667,-121.3896,NA,NA,NA,NA,NA,NA
"2385",95653,NA,NA,NA,NA,NA,NA,NA,"Madison","CA",38.6787,-121.9691,NA,NA,NA,NA,NA,NA
"2386",95654,NA,NA,NA,NA,NA,NA,NA,"Martell","CA",38.4633,-120.55,NA,NA,NA,NA,NA,NA
"2387",95655,NA,NA,NA,NA,NA,NA,NA,"Mather","CA",38.5581,-121.2874,NA,NA,NA,NA,NA,NA
"2388",95656,NA,NA,NA,NA,NA,NA,NA,"Mount Aukum","CA",38.5472,-120.7079,NA,NA,NA,NA,NA,NA
"2389",95658,NA,NA,NA,NA,NA,NA,NA,"Newcastle","CA",38.8767,-121.1421,NA,NA,NA,NA,NA,NA
"2390",95659,NA,NA,NA,NA,NA,NA,NA,"Nicolaus","CA",38.8689,-121.564,NA,NA,NA,NA,NA,NA
"2391",95660,NA,NA,NA,NA,NA,NA,NA,"North Highlands","CA",38.6761,-121.3766,NA,NA,NA,NA,NA,NA
"2392",95661,NA,NA,NA,NA,NA,NA,NA,"Roseville","CA",38.732,-121.2531,NA,NA,NA,NA,NA,NA
"2393",95662,NA,NA,NA,NA,NA,NA,NA,"Orangevale","CA",38.6828,-121.2231,NA,NA,NA,NA,NA,NA
"2394",95663,NA,NA,NA,NA,NA,NA,NA,"Penryn","CA",38.8592,-121.1757,NA,NA,NA,NA,NA,NA
"2395",95664,NA,NA,NA,NA,NA,NA,NA,"Pilot Hill","CA",38.8117,-121.0243,NA,NA,NA,NA,NA,NA
"2396",95665,NA,NA,NA,NA,NA,NA,NA,"Pine Grove","CA",38.401,-120.6495,NA,NA,NA,NA,NA,NA
"2397",95666,NA,NA,NA,NA,NA,NA,NA,"Pioneer","CA",38.5298,-120.4141,NA,NA,NA,NA,NA,NA
"2398",95667,NA,NA,NA,NA,NA,NA,NA,"Placerville","CA",38.7247,-120.7953,NA,NA,NA,NA,NA,NA
"2399",95668,NA,NA,NA,NA,NA,NA,NA,"Pleasant Grove","CA",38.8323,-121.5166,NA,NA,NA,NA,NA,NA
"2400",95669,NA,NA,NA,NA,NA,NA,NA,"Plymouth","CA",38.4806,-120.869,NA,NA,NA,NA,NA,NA
"2401",95670,NA,NA,NA,NA,NA,NA,NA,"Rancho Cordova","CA",38.6054,-121.2825,NA,NA,NA,NA,NA,NA
"2402",95671,NA,NA,NA,NA,NA,NA,NA,"Represa","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2403",95672,NA,NA,NA,NA,NA,NA,NA,"Rescue","CA",38.712,-121.0023,NA,NA,NA,NA,NA,NA
"2404",95673,NA,NA,NA,NA,NA,NA,NA,"Rio Linda","CA",38.6881,-121.4487,NA,NA,NA,NA,NA,NA
"2405",95674,NA,NA,NA,NA,NA,NA,NA,"Rio Oso","CA",38.962,-121.4817,NA,NA,NA,NA,NA,NA
"2406",95675,NA,NA,NA,NA,NA,NA,NA,"River Pines","CA",38.5457,-120.7429,NA,NA,NA,NA,NA,NA
"2407",95676,NA,NA,NA,NA,NA,NA,NA,"Robbins","CA",38.9094,-121.7184,NA,NA,NA,NA,NA,NA
"2408",95677,NA,NA,NA,NA,NA,NA,NA,"Rocklin","CA",38.7892,-121.2383,NA,NA,NA,NA,NA,NA
"2409",95678,NA,NA,NA,NA,NA,NA,NA,"Roseville","CA",38.7524,-121.2893,NA,NA,NA,NA,NA,NA
"2410",95679,NA,NA,NA,NA,NA,NA,NA,"Rumsey","CA",38.8671,-122.2248,NA,NA,NA,NA,NA,NA
"2411",95680,NA,NA,NA,NA,NA,NA,NA,"Ryde","CA",38.2329,-121.5684,NA,NA,NA,NA,NA,NA
"2412",95681,NA,NA,NA,NA,NA,NA,NA,"Sheridan","CA",38.9976,-121.3797,NA,NA,NA,NA,NA,NA
"2413",95682,NA,NA,NA,NA,NA,NA,NA,"Shingle Springs","CA",38.6412,-120.9711,NA,NA,NA,NA,NA,NA
"2414",95683,NA,NA,NA,NA,NA,NA,NA,"Sloughhouse","CA",38.4928,-121.1004,NA,NA,NA,NA,NA,NA
"2415",95684,NA,NA,NA,NA,NA,NA,NA,"Somerset","CA",38.6077,-120.5937,NA,NA,NA,NA,NA,NA
"2416",95685,NA,NA,NA,NA,NA,NA,NA,"Sutter Creek","CA",38.3945,-120.7902,NA,NA,NA,NA,NA,NA
"2417",95686,NA,NA,NA,NA,NA,NA,NA,"Thornton","CA",38.229,-121.4403,NA,NA,NA,NA,NA,NA
"2418",95687,NA,NA,NA,NA,NA,NA,NA,"Vacaville","CA",38.344,-121.9533,NA,NA,NA,NA,NA,NA
"2419",95688,NA,NA,NA,NA,NA,NA,NA,"Vacaville","CA",38.3805,-121.9919,NA,NA,NA,NA,NA,NA
"2420",95689,NA,NA,NA,NA,NA,NA,NA,"Volcano","CA",38.4739,-120.5942,NA,NA,NA,NA,NA,NA
"2421",95690,NA,NA,NA,NA,NA,NA,NA,"Walnut Grove","CA",38.2405,-121.5651,NA,NA,NA,NA,NA,NA
"2422",95691,NA,NA,NA,NA,NA,NA,NA,"West Sacramento","CA",38.5692,-121.545,NA,NA,NA,NA,NA,NA
"2423",95692,NA,NA,NA,NA,NA,NA,NA,"Wheatland","CA",39.0307,-121.435,NA,NA,NA,NA,NA,NA
"2424",95693,NA,NA,NA,NA,NA,NA,NA,"Wilton","CA",38.3824,-121.2371,NA,NA,NA,NA,NA,NA
"2425",95694,NA,NA,NA,NA,NA,NA,NA,"Winters","CA",38.5374,-121.9776,NA,NA,NA,NA,NA,NA
"2426",95695,NA,NA,NA,NA,NA,NA,NA,"Woodland","CA",38.6972,-121.8094,NA,NA,NA,NA,NA,NA
"2427",95696,NA,NA,NA,NA,NA,NA,NA,"Vacaville","CA",38.349,-121.9083,NA,NA,NA,NA,NA,NA
"2428",95697,NA,NA,NA,NA,NA,NA,NA,"Yolo","CA",38.751,-121.8322,NA,NA,NA,NA,NA,NA
"2429",95698,NA,NA,NA,NA,NA,NA,NA,"Zamora","CA",38.7827,-121.8981,NA,NA,NA,NA,NA,NA
"2430",95699,NA,NA,NA,NA,NA,NA,NA,"Drytown","CA",38.437,-120.8457,NA,NA,NA,NA,NA,NA
"2431",95701,NA,NA,NA,NA,NA,NA,NA,"Alta","CA",39.2177,-120.7835,NA,NA,NA,NA,NA,NA
"2432",95703,NA,NA,NA,NA,NA,NA,NA,"Applegate","CA",38.9957,-120.997,NA,NA,NA,NA,NA,NA
"2433",95709,NA,NA,NA,NA,NA,NA,NA,"Camino","CA",38.7481,-120.6746,NA,NA,NA,NA,NA,NA
"2434",95712,NA,NA,NA,NA,NA,NA,NA,"Chicago Park","CA",39.1673,-120.9643,NA,NA,NA,NA,NA,NA
"2435",95713,NA,NA,NA,NA,NA,NA,NA,"Colfax","CA",39.0921,-120.9347,NA,NA,NA,NA,NA,NA
"2436",95714,NA,NA,NA,NA,NA,NA,NA,"Dutch Flat","CA",39.2044,-120.8382,NA,NA,NA,NA,NA,NA
"2437",95715,NA,NA,NA,NA,NA,NA,NA,"Emigrant Gap","CA",39.2777,-120.7067,NA,NA,NA,NA,NA,NA
"2438",95717,NA,NA,NA,NA,NA,NA,NA,"Gold Run","CA",39.177,-120.8451,NA,NA,NA,NA,NA,NA
"2439",95720,NA,NA,NA,NA,NA,NA,NA,"Kyburz","CA",38.7712,-120.2677,NA,NA,NA,NA,NA,NA
"2440",95721,NA,NA,NA,NA,NA,NA,NA,"Echo Lake","CA",38.824,-120.0596,NA,NA,NA,NA,NA,NA
"2441",95722,NA,NA,NA,NA,NA,NA,NA,"Meadow Vista","CA",39.0051,-121.0189,NA,NA,NA,NA,NA,NA
"2442",95724,NA,NA,NA,NA,NA,NA,NA,"Norden","CA",39.266,-120.6415,NA,NA,NA,NA,NA,NA
"2443",95726,NA,NA,NA,NA,NA,NA,NA,"Pollock Pines","CA",38.7497,-120.5339,NA,NA,NA,NA,NA,NA
"2444",95728,NA,NA,NA,NA,NA,NA,NA,"Soda Springs","CA",39.3112,-120.4104,NA,NA,NA,NA,NA,NA
"2445",95735,NA,NA,NA,NA,NA,NA,NA,"Twin Bridges","CA",38.8057,-120.1321,NA,NA,NA,NA,NA,NA
"2446",95736,NA,NA,NA,NA,NA,NA,NA,"Weimar","CA",39.01,-120.9781,NA,NA,NA,NA,NA,NA
"2447",95741,NA,NA,NA,NA,NA,NA,NA,"Rancho Cordova","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2448",95742,NA,NA,NA,NA,NA,NA,NA,"Rancho Cordova","CA",38.6078,-121.1837,NA,NA,NA,NA,NA,NA
"2449",95743,NA,NA,NA,NA,NA,NA,NA,"Rancho Cordova","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2450",95746,NA,NA,NA,NA,NA,NA,NA,"Granite Bay","CA",38.7438,-121.1901,NA,NA,NA,NA,NA,NA
"2451",95747,NA,NA,NA,NA,NA,NA,NA,"Roseville","CA",38.7688,-121.3363,NA,NA,NA,NA,NA,NA
"2452",95749,NA,NA,NA,NA,NA,NA,NA,"San Andreas","CA",38.1958,-120.6797,NA,NA,NA,NA,NA,NA
"2453",95758,NA,NA,NA,NA,NA,NA,NA,"Elk Grove","CA",38.4064,-121.4367,NA,NA,NA,NA,NA,NA
"2454",95759,NA,NA,NA,NA,NA,NA,NA,"Elk Grove","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2455",95762,NA,NA,NA,NA,NA,NA,NA,"El Dorado Hills","CA",38.6843,-121.0688,NA,NA,NA,NA,NA,NA
"2456",95763,NA,NA,NA,NA,NA,NA,NA,"Folsom","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2457",95765,NA,NA,NA,NA,NA,NA,NA,"Rocklin","CA",38.818,-121.2631,NA,NA,NA,NA,NA,NA
"2458",95771,NA,NA,NA,NA,NA,NA,NA,"Spring Garden","CA",40.037,-121.8313,NA,NA,NA,NA,NA,NA
"2459",95776,NA,NA,NA,NA,NA,NA,NA,"Woodland","CA",38.6813,-121.7419,NA,NA,NA,NA,NA,NA
"2460",95798,NA,NA,NA,NA,NA,NA,NA,"West Sacramento","CA",38.6195,-121.9615,NA,NA,NA,NA,NA,NA
"2461",95799,NA,NA,NA,NA,NA,NA,NA,"West Sacramento","CA",38.6195,-121.9615,NA,NA,NA,NA,NA,NA
"2462",95812,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2463",95813,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2464",95814,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.5803,-121.4913,NA,NA,NA,NA,NA,NA
"2465",95815,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.6119,-121.4455,NA,NA,NA,NA,NA,NA
"2466",95816,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.5717,-121.4683,NA,NA,NA,NA,NA,NA
"2467",95817,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.5511,-121.46,NA,NA,NA,NA,NA,NA
"2468",95818,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.5566,-121.4929,NA,NA,NA,NA,NA,NA
"2469",95819,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.5689,-121.441,NA,NA,NA,NA,NA,NA
"2470",95820,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.5358,-121.4466,NA,NA,NA,NA,NA,NA
"2471",95821,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.6233,-121.3818,NA,NA,NA,NA,NA,NA
"2472",95822,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.5139,-121.492,NA,NA,NA,NA,NA,NA
"2473",95823,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.4775,-121.4456,NA,NA,NA,NA,NA,NA
"2474",95824,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.5184,-121.4438,NA,NA,NA,NA,NA,NA
"2475",95825,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.5942,-121.4073,NA,NA,NA,NA,NA,NA
"2476",95826,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.5501,-121.3749,NA,NA,NA,NA,NA,NA
"2477",95827,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.5665,-121.3252,NA,NA,NA,NA,NA,NA
"2478",95828,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.4847,-121.4024,NA,NA,NA,NA,NA,NA
"2479",95829,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.4762,-121.3472,NA,NA,NA,NA,NA,NA
"2480",95830,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.4982,-121.2651,NA,NA,NA,NA,NA,NA
"2481",95831,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.495,-121.5306,NA,NA,NA,NA,NA,NA
"2482",95832,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.4647,-121.4964,NA,NA,NA,NA,NA,NA
"2483",95833,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.6169,-121.4962,NA,NA,NA,NA,NA,NA
"2484",95834,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.6428,-121.5047,NA,NA,NA,NA,NA,NA
"2485",95835,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.6648,-121.5206,NA,NA,NA,NA,NA,NA
"2486",95836,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.7072,-121.5498,NA,NA,NA,NA,NA,NA
"2487",95837,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.7002,-121.6021,NA,NA,NA,NA,NA,NA
"2488",95838,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.6412,-121.4417,NA,NA,NA,NA,NA,NA
"2489",95840,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2490",95841,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.6615,-121.3436,NA,NA,NA,NA,NA,NA
"2491",95842,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.6877,-121.349,NA,NA,NA,NA,NA,NA
"2492",95843,NA,NA,NA,NA,NA,NA,NA,"Antelope","CA",38.7169,-121.3698,NA,NA,NA,NA,NA,NA
"2493",95851,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2494",95852,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2495",95853,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2496",95857,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2497",95860,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2498",95864,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.5878,-121.3781,NA,NA,NA,NA,NA,NA
"2499",95865,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2500",95866,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2501",95867,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2502",95873,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2503",95887,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2504",95894,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2505",95899,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"2506",95901,NA,NA,NA,NA,NA,NA,NA,"Marysville","CA",39.1597,-121.5374,NA,NA,NA,NA,NA,NA
"2507",95903,NA,NA,NA,NA,NA,NA,NA,"Beale AFB","CA",39.126,-121.3664,NA,NA,NA,NA,NA,NA
"2508",95910,NA,NA,NA,NA,NA,NA,NA,"Alleghany","CA",39.4652,-120.845,NA,NA,NA,NA,NA,NA
"2509",95912,NA,NA,NA,NA,NA,NA,NA,"Arbuckle","CA",38.9716,-122.0273,NA,NA,NA,NA,NA,NA
"2510",95913,NA,NA,NA,NA,NA,NA,NA,"Artois","CA",39.6333,-122.2101,NA,NA,NA,NA,NA,NA
"2511",95914,NA,NA,NA,NA,NA,NA,NA,"Bangor","CA",39.4259,-121.3585,NA,NA,NA,NA,NA,NA
"2512",95915,NA,NA,NA,NA,NA,NA,NA,"Belden","CA",39.9122,-120.835,NA,NA,NA,NA,NA,NA
"2513",95916,NA,NA,NA,NA,NA,NA,NA,"Berry Creek","CA",39.6615,-121.3819,NA,NA,NA,NA,NA,NA
"2514",95917,NA,NA,NA,NA,NA,NA,NA,"Biggs","CA",39.4135,-121.7116,NA,NA,NA,NA,NA,NA
"2515",95918,NA,NA,NA,NA,NA,NA,NA,"Browns Valley","CA",39.2822,-121.3473,NA,NA,NA,NA,NA,NA
"2516",95919,NA,NA,NA,NA,NA,NA,NA,"Brownsville","CA",39.4535,-121.2654,NA,NA,NA,NA,NA,NA
"2517",95920,NA,NA,NA,NA,NA,NA,NA,"Butte City","CA",39.4422,-121.9522,NA,NA,NA,NA,NA,NA
"2518",95922,NA,NA,NA,NA,NA,NA,NA,"Camptonville","CA",39.4699,-121.0732,NA,NA,NA,NA,NA,NA
"2519",95923,NA,NA,NA,NA,NA,NA,NA,"Canyondam","CA",40.1876,-121.1152,NA,NA,NA,NA,NA,NA
"2520",95924,NA,NA,NA,NA,NA,NA,NA,"Cedar Ridge","CA",39.266,-120.6415,NA,NA,NA,NA,NA,NA
"2521",95925,NA,NA,NA,NA,NA,NA,NA,"Challenge","CA",39.4663,-121.2094,NA,NA,NA,NA,NA,NA
"2522",95926,NA,NA,NA,NA,NA,NA,NA,"Chico","CA",39.746,-121.8426,NA,NA,NA,NA,NA,NA
"2523",95927,NA,NA,NA,NA,NA,NA,NA,"Chico","CA",39.8053,-121.6841,NA,NA,NA,NA,NA,NA
"2524",95928,NA,NA,NA,NA,NA,NA,NA,"Chico","CA",39.721,-121.8189,NA,NA,NA,NA,NA,NA
"2525",95929,NA,NA,NA,NA,NA,NA,NA,"Chico","CA",39.7314,-121.8012,NA,NA,NA,NA,NA,NA
"2526",95930,NA,NA,NA,NA,NA,NA,NA,"Clipper Mills","CA",39.5635,-121.1319,NA,NA,NA,NA,NA,NA
"2527",95931,NA,NA,NA,NA,NA,NA,NA,"College City","CA",39.1692,-122.2902,NA,NA,NA,NA,NA,NA
"2528",95932,NA,NA,NA,NA,NA,NA,NA,"Colusa","CA",39.2549,-122.0457,NA,NA,NA,NA,NA,NA
"2529",95934,NA,NA,NA,NA,NA,NA,NA,"Crescent Mills","CA",40.074,-120.9397,NA,NA,NA,NA,NA,NA
"2530",95935,NA,NA,NA,NA,NA,NA,NA,"Dobbins","CA",39.3819,-121.2176,NA,NA,NA,NA,NA,NA
"2531",95936,NA,NA,NA,NA,NA,NA,NA,"Downieville","CA",39.567,-120.8384,NA,NA,NA,NA,NA,NA
"2532",95937,NA,NA,NA,NA,NA,NA,NA,"Dunnigan","CA",38.931,-121.9452,NA,NA,NA,NA,NA,NA
"2533",95938,NA,NA,NA,NA,NA,NA,NA,"Durham","CA",39.6243,-121.7915,NA,NA,NA,NA,NA,NA
"2534",95939,NA,NA,NA,NA,NA,NA,NA,"Elk Creek","CA",39.5354,-122.5767,NA,NA,NA,NA,NA,NA
"2535",95940,NA,NA,NA,NA,NA,NA,NA,"Feather Falls","CA",39.5856,-121.259,NA,NA,NA,NA,NA,NA
"2536",95941,NA,NA,NA,NA,NA,NA,NA,"Forbestown","CA",39.5164,-121.2685,NA,NA,NA,NA,NA,NA
"2537",95942,NA,NA,NA,NA,NA,NA,NA,"Forest Ranch","CA",40.0449,-121.5942,NA,NA,NA,NA,NA,NA
"2538",95943,NA,NA,NA,NA,NA,NA,NA,"Glenn","CA",39.6053,-122.0323,NA,NA,NA,NA,NA,NA
"2539",95944,NA,NA,NA,NA,NA,NA,NA,"Goodyears Bar","CA",39.5455,-120.8851,NA,NA,NA,NA,NA,NA
"2540",95945,NA,NA,NA,NA,NA,NA,NA,"Grass Valley","CA",39.2027,-121.0208,NA,NA,NA,NA,NA,NA
"2541",95946,NA,NA,NA,NA,NA,NA,NA,"Penn Valley","CA",39.2078,-121.2002,NA,NA,NA,NA,NA,NA
"2542",95947,NA,NA,NA,NA,NA,NA,NA,"Greenville","CA",40.1446,-120.8831,NA,NA,NA,NA,NA,NA
"2543",95948,NA,NA,NA,NA,NA,NA,NA,"Gridley","CA",39.3522,-121.7113,NA,NA,NA,NA,NA,NA
"2544",95949,NA,NA,NA,NA,NA,NA,NA,"Grass Valley","CA",39.1326,-121.0981,NA,NA,NA,NA,NA,NA
"2545",95950,NA,NA,NA,NA,NA,NA,NA,"Grimes","CA",39.0701,-121.8981,NA,NA,NA,NA,NA,NA
"2546",95951,NA,NA,NA,NA,NA,NA,NA,"Hamilton City","CA",39.7389,-122.0168,NA,NA,NA,NA,NA,NA
"2547",95953,NA,NA,NA,NA,NA,NA,NA,"Live Oak","CA",39.2521,-121.6944,NA,NA,NA,NA,NA,NA
"2548",95954,NA,NA,NA,NA,NA,NA,NA,"Magalia","CA",39.8881,-121.5905,NA,NA,NA,NA,NA,NA
"2549",95955,NA,NA,NA,NA,NA,NA,NA,"Maxwell","CA",39.2833,-122.2021,NA,NA,NA,NA,NA,NA
"2550",95956,NA,NA,NA,NA,NA,NA,NA,"Meadow Valley","CA",39.9394,-121.0605,NA,NA,NA,NA,NA,NA
"2551",95957,NA,NA,NA,NA,NA,NA,NA,"Meridian","CA",39.0703,-121.8307,NA,NA,NA,NA,NA,NA
"2552",95958,NA,NA,NA,NA,NA,NA,NA,"Nelson","CA",39.5563,-121.8038,NA,NA,NA,NA,NA,NA
"2553",95959,NA,NA,NA,NA,NA,NA,NA,"Nevada City","CA",39.2994,-120.9514,NA,NA,NA,NA,NA,NA
"2554",95960,NA,NA,NA,NA,NA,NA,NA,"North San Juan","CA",39.3962,-121.0823,NA,NA,NA,NA,NA,NA
"2555",95961,NA,NA,NA,NA,NA,NA,NA,"Olivehurst","CA",39.0899,-121.5505,NA,NA,NA,NA,NA,NA
"2556",95962,NA,NA,NA,NA,NA,NA,NA,"Oregon House","CA",39.3557,-121.2548,NA,NA,NA,NA,NA,NA
"2557",95963,NA,NA,NA,NA,NA,NA,NA,"Orland","CA",39.761,-122.218,NA,NA,NA,NA,NA,NA
"2558",95965,NA,NA,NA,NA,NA,NA,NA,"Oroville","CA",39.5586,-121.5892,NA,NA,NA,NA,NA,NA
"2559",95966,NA,NA,NA,NA,NA,NA,NA,"Oroville","CA",39.4911,-121.4947,NA,NA,NA,NA,NA,NA
"2560",95967,NA,NA,NA,NA,NA,NA,NA,"Paradise","CA",39.7239,-121.573,NA,NA,NA,NA,NA,NA
"2561",95968,NA,NA,NA,NA,NA,NA,NA,"Palermo","CA",39.4346,-121.5504,NA,NA,NA,NA,NA,NA
"2562",95969,NA,NA,NA,NA,NA,NA,NA,"Paradise","CA",39.7504,-121.6103,NA,NA,NA,NA,NA,NA
"2563",95970,NA,NA,NA,NA,NA,NA,NA,"Princeton","CA",39.415,-122.0249,NA,NA,NA,NA,NA,NA
"2564",95971,NA,NA,NA,NA,NA,NA,NA,"Quincy","CA",39.9573,-120.9837,NA,NA,NA,NA,NA,NA
"2565",95972,NA,NA,NA,NA,NA,NA,NA,"Rackerby","CA",39.4414,-121.3135,NA,NA,NA,NA,NA,NA
"2566",95973,NA,NA,NA,NA,NA,NA,NA,"Chico","CA",39.7935,-121.8795,NA,NA,NA,NA,NA,NA
"2567",95974,NA,NA,NA,NA,NA,NA,NA,"Richvale","CA",39.4965,-121.7471,NA,NA,NA,NA,NA,NA
"2568",95975,NA,NA,NA,NA,NA,NA,NA,"Rough And Ready","CA",39.2242,-121.1454,NA,NA,NA,NA,NA,NA
"2569",95976,NA,NA,NA,NA,NA,NA,NA,"Chico","CA",39.7239,-121.573,NA,NA,NA,NA,NA,NA
"2570",95977,NA,NA,NA,NA,NA,NA,NA,"Smartville","CA",39.1932,-121.2898,NA,NA,NA,NA,NA,NA
"2571",95978,NA,NA,NA,NA,NA,NA,NA,"Stirling City","CA",39.9045,-121.5281,NA,NA,NA,NA,NA,NA
"2572",95979,NA,NA,NA,NA,NA,NA,NA,"Stonyford","CA",39.3314,-122.4794,NA,NA,NA,NA,NA,NA
"2573",95980,NA,NA,NA,NA,NA,NA,NA,"Storrie","CA",39.9185,-121.3374,NA,NA,NA,NA,NA,NA
"2574",95981,NA,NA,NA,NA,NA,NA,NA,"Strawberry Valley","CA",39.5848,-121.0876,NA,NA,NA,NA,NA,NA
"2575",95982,NA,NA,NA,NA,NA,NA,NA,"Sutter","CA",39.1686,-121.7647,NA,NA,NA,NA,NA,NA
"2576",95983,NA,NA,NA,NA,NA,NA,NA,"Taylorsville","CA",40.0669,-120.7744,NA,NA,NA,NA,NA,NA
"2577",95984,NA,NA,NA,NA,NA,NA,NA,"Twain","CA",40.0178,-121.0599,NA,NA,NA,NA,NA,NA
"2578",95986,NA,NA,NA,NA,NA,NA,NA,"Washington","CA",39.3404,-120.7917,NA,NA,NA,NA,NA,NA
"2579",95987,NA,NA,NA,NA,NA,NA,NA,"Williams","CA",39.1395,-122.2056,NA,NA,NA,NA,NA,NA
"2580",95988,NA,NA,NA,NA,NA,NA,NA,"Willows","CA",39.4998,-122.2077,NA,NA,NA,NA,NA,NA
"2581",95991,NA,NA,NA,NA,NA,NA,NA,"Yuba City","CA",39.1141,-121.6196,NA,NA,NA,NA,NA,NA
"2582",95992,NA,NA,NA,NA,NA,NA,NA,"Yuba City","CA",39.0201,-121.6813,NA,NA,NA,NA,NA,NA
"2583",95993,NA,NA,NA,NA,NA,NA,NA,"Yuba City","CA",39.1093,-121.6803,NA,NA,NA,NA,NA,NA
"2584",96001,NA,NA,NA,NA,NA,NA,NA,"Redding","CA",40.5682,-122.4152,NA,NA,NA,NA,NA,NA
"2585",96002,NA,NA,NA,NA,NA,NA,NA,"Redding","CA",40.5393,-122.3328,NA,NA,NA,NA,NA,NA
"2586",96003,NA,NA,NA,NA,NA,NA,NA,"Redding","CA",40.6414,-122.3421,NA,NA,NA,NA,NA,NA
"2587",96006,NA,NA,NA,NA,NA,NA,NA,"Adin","CA",41.1907,-120.9029,NA,NA,NA,NA,NA,NA
"2588",96007,NA,NA,NA,NA,NA,NA,NA,"Anderson","CA",40.4545,-122.311,NA,NA,NA,NA,NA,NA
"2589",96008,NA,NA,NA,NA,NA,NA,NA,"Bella Vista","CA",40.7325,-122.1126,NA,NA,NA,NA,NA,NA
"2590",96009,NA,NA,NA,NA,NA,NA,NA,"Bieber","CA",41.1197,-121.1362,NA,NA,NA,NA,NA,NA
