LURN_SAK,INCIDENT_DATE,CATEGORY,STAT,STAT_DESC,ADDRESS,STREET,CITY,ZIPCODE,X_COORDINATE,Y_COORDINATE,INCIDENT_ID,REPORTING_DISTRICT,SEQ,UNIT_ID,UNIT_NAME,DELETED
18373962,10/22/2017 20:26,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","500 WOODINGTON DR, LANCASTER, CA 93535",500 WOODINGTON DR,LANCASTER,93535,6525538.821,2072811.145,017-20632-1133,1133,20632,CA0190024,LANCASTER,N
18374148,10/22/2017 20:35,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","300 W RANCHO VISTA BLVD, PALMDALE, CA",300 W RANCHO VISTA BLVD,PALMDALE,,6523822.299,2041370.82,017-15455-2664,2664,15455,CA01900W9,PALMDALE,N
18374001,10/22/2017 21:29,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","4000 ROSECRANS AVE, HAWTHORNE, CA",4000 ROSECRANS AVE,HAWTHORNE,,6457023.985,1786984.634,017-09817-0331,331,9817,CA0190003,SOUTH LOS ANGELES,N
18374039,10/22/2017 21:35,AGGRAVATED ASSAULT,52,"ASSAULT, AGGRAVATED: ADW - KNIFE","38700 LANDON AVE, PALMDALE, CA",38700 LANDON AVE,PALMDALE,,6542311.501,2035769.206,017-15445-2608,2608,15445,CA01900W9,PALMDALE,N
18374048,10/22/2017 22:15,AGGRAVATED ASSAULT,57,"ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON",,,,,,,017-04362-5800,5800,4362,CA01900U2,TTCF,N
18374074,10/22/2017 23:48,AGGRAVATED ASSAULT,59,"ASSAULT, AGGRAVATED: CHILD ASSAULT","1000 103RD ST, LOS ANGELES, CA 90044",1000 103RD ST,LOS ANGELES,90044,6472792.106,1801896.451,017-09820-0372,372,9820,CA0190003,SOUTH LOS ANGELES,N
18374094,10/23/2017 0:29,AGGRAVATED ASSAULT,54,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","2000 MARENGO ST, LOS ANGELES, CA 90033",2000 MARENGO ST,LOS ANGELES,90033,6499029.895,1842977.947,017-00083-5410,5410,83,CA01900U1,ADMIN,N
18374930,10/23/2017 2:00,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","4600 E ALONDRA BLVD, COMPTON, CA",4600 E ALONDRA BLVD,COMPTON,,6503223.161,1781942.039,017-14053-2852,2852,14053,CA0190042,COMPTON,N
18374493,10/23/2017 9:30,AGGRAVATED ASSAULT,54,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","2100 E AVENUE R, PALMDALE, CA",2100 E AVENUE R,PALMDALE,,6534352.448,2030838.542,017-15480-2609,2609,15480,CA01900W9,PALMDALE,N
18374411,10/23/2017 10:20,AGGRAVATED ASSAULT,54,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","5700 ROSEMEAD BLVD, TEMPLE CITY, CA 91780",5700 ROSEMEAD BLVD,TEMPLE CITY,91780,6539357.576,1860347.219,017-12193-0522,522,12193,CA0190005,TEMPLE,N
18379849,10/23/2017 11:59,AGGRAVATED ASSAULT,59,"ASSAULT, AGGRAVATED: CHILD ASSAULT","23500 S DOLORES ST, CARSON, CA 90745",23500 S DOLORES ST,CARSON,90745,6479035.889,1753813.201,017-11940-1624,1624,11940,CA0190016,CARSON,N
18374606,10/23/2017 12:30,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","1400 W 95TH ST, LOS ANGELES, CA 90047",1400 W 95TH ST,LOS ANGELES,90047,6470228.727,1804213.627,017-09841-0371,371,9841,CA0190003,SOUTH LOS ANGELES,N
18374670,10/23/2017 14:50,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","2200 E PALMDALE BLVD, PALMDALE, CA 93550",2200 E PALMDALE BLVD,PALMDALE,93550,6535147.756,2033653.331,017-15492-2608,2608,15492,CA01900W9,PALMDALE,N
18374692,10/23/2017 15:15,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","21900 S FOLEY AVE, CARSON, CA 90745",21900 S FOLEY AVE,CARSON,90745,6484012.046,1760056.174,017-11760-1628,1628,11760,CA0190016,CARSON,N
18374775,10/23/2017 15:50,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","8800 HOOPER AVE, LOS ANGELES, CA 90002",8800 HOOPER AVE,LOS ANGELES,90002,6484576.999,1806787.071,017-16483-2174,2174,16483,CA01900V3,CENTURY,N
18374777,10/23/2017 16:15,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","43600 16TH ST E, LANCASTER, CA",43600 16TH ST E,LANCASTER,,6530992.27,2068622.323,017-20687-1137,1137,20687,CA0190024,LANCASTER,N
18374726,10/23/2017 16:20,AGGRAVATED ASSAULT,59,"ASSAULT, AGGRAVATED: CHILD ASSAULT","14200 RAMHURST DR, LA MIRADA, CA 90638",14200 RAMHURST DR,LA MIRADA,90638,6553239.912,1791852.102,017-15344-0461,461,15344,CA0190004,NORWALK,N
18374836,10/23/2017 17:35,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","7200 GRAHAM AVE, LOS ANGELES, CA 90001",7200 GRAHAM AVE,LOS ANGELES,90001,6488081.343,1813208.953,017-03220-6017,6017,3220,CA0190031,TRANSIT SERV BUR,N
18375057,10/23/2017 18:45,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","107TH ST & BUDLONG AVE, LOS ANGELES, CA 90044",107TH ST & BUDLONG AVE,LOS ANGELES,90044,6471819.865,1800257.093,017-09855-0375,375,9855,CA0190003,SOUTH LOS ANGELES,N
18374911,10/23/2017 19:10,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","4200 E ALONDRA BLVD, COMPTON, CA 90220",4200 E ALONDRA BLVD,COMPTON,90220,6502196.871,1782006.803,017-14052-2852,2852,14052,CA0190042,COMPTON,N
18375044,10/23/2017 21:00,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","19000 S REYES AVE, RANCHO DOMINGUEZ, CA 90220",19000 S REYES AVE,RANCHO DOMINGUEZ,90220,6497577.777,1770491.355,017-11778-1692,1692,11778,CA0190016,CARSON,N
18375106,10/23/2017 21:22,AGGRAVATED ASSAULT,54,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.",,,,,,,017-04382-5800,5800,4382,CA01900U2,TTCF,N
18375082,10/23/2017 22:55,AGGRAVATED ASSAULT,52,"ASSAULT, AGGRAVATED: ADW - KNIFE","5200 LINDSEY AVE, PICO RIVERA, CA 90660",5200 LINDSEY AVE,PICO RIVERA,90660,6536344.559,1821031.998,017-08187-1514,1514,8187,CA0190015,PICO RIVERA,N
18375706,10/24/2017 0:40,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","ARTESIA & SANTA FE, COMPTON, CA",ARTESIA & SANTA FE,COMPTON,,6496577.903,1776450.32,017-14087-2845,2845,14087,CA0190042,COMPTON,N
18375192,10/24/2017 5:00,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","LAKEWOOD BLVD & SOUTH ST, LAKEWOOD, CA 90712",LAKEWOOD BLVD & SOUTH ST,LAKEWOOD,90712,6518405.977,1771553.17,017-22686-1322,1322,22686,CA0190013,LAKEWOOD,N
18375700,10/24/2017 10:17,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","DEL MAR AVE & GARVEY AVE, ROSEMEAD, CA 91770",DEL MAR AVE & GARVEY AVE,ROSEMEAD,91770,6531532.768,1845187.169,017-12230-0533,533,12230,CA0190005,TEMPLE,N
18375680,10/24/2017 10:46,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","AVALON BLVD & EL SEGUNDO BLVD, LOS ANGELES, CA 90059",AVALON BLVD & EL SEGUNDO BLVD,LOS ANGELES,90059,6481189.463,1792068.833,017-16533-2141,2141,16533,CA01900V3,CENTURY,N
18377934,10/24/2017 14:45,AGGRAVATED ASSAULT,59,"ASSAULT, AGGRAVATED: CHILD ASSAULT","17700 VALEPORT, LANCASTER, CA",17700 VALEPORT,LANCASTER,,6617943.178,2049875.301,017-20889-1197,1197,20889,CA0190024,LANCASTER,N
18375982,10/24/2017 15:00,AGGRAVATED ASSAULT,52,"ASSAULT, AGGRAVATED: ADW - KNIFE","11500 S BUDLONG AVE, LOS ANGELES, CA 90044",11500 S BUDLONG AVE,LOS ANGELES,90044,6471753.868,1796927.454,017-09884-0378,378,9884,CA0190003,SOUTH LOS ANGELES,N
18375874,10/24/2017 15:00,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","1200 W 107TH ST, LOS ANGELES, CA 90044",1200 W 107TH ST,LOS ANGELES,90044,6471666.841,1800195.827,017-09879-0375,375,9879,CA0190003,SOUTH LOS ANGELES,N
18375977,10/24/2017 15:05,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","15300 ORANGE AVE, PARAMOUNT, CA 90723",15300 ORANGE AVE,PARAMOUNT,90723,6507989.187,1783636.631,017-22730-1366,1366,22730,CA0190013,LAKEWOOD,N
18377068,10/24/2017 15:15,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","11148 S MARIPOSA AVE, LOS ANGELES, CA 90047",11148 S MARIPOSA AVE,LOS ANGELES,90047,6470974.513,1798392.435,017-09918-0375,375,9918,CA0190003,SOUTH LOS ANGELES,N
18376006,10/24/2017 15:30,AGGRAVATED ASSAULT,52,"ASSAULT, AGGRAVATED: ADW - KNIFE","800 E KILDARE ST, LANCASTER, CA",800 E KILDARE ST,LANCASTER,,6527093.429,2077097.616,017-20758-1132,1132,20758,CA0190024,LANCASTER,N
18381993,10/24/2017 16:00,AGGRAVATED ASSAULT,59,"ASSAULT, AGGRAVATED: CHILD ASSAULT","23500 S DOLORES ST, CARSON, CA 90745",23500 S DOLORES ST,CARSON,90745,6478881.367,1753962.872,017-12030-1624,1624,12030,CA0190016,CARSON,N
18376084,10/24/2017 17:00,AGGRAVATED ASSAULT,52,"ASSAULT, AGGRAVATED: ADW - KNIFE","1300 E AVENUE I, LANCASTER, CA",1300 E AVENUE I,LANCASTER,,6529819.279,2080228.821,017-20765-1135,1135,20765,CA0190024,LANCASTER,N
18376181,10/24/2017 17:00,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","186TH ST E & AVENUE S, LLANO, CA 93544",186TH ST E & AVENUE S,LLANO,93544,,,017-15554-2660,2660,15554,CA01900W9,PALMDALE,N
18376133,10/24/2017 17:29,AGGRAVATED ASSAULT,52,"ASSAULT, AGGRAVATED: ADW - KNIFE","5500 PINECONE RD, LA CRESCENTA, CA 91214",5500 PINECONE RD,LA CRESCENTA,91214,6488709.326,1911081.778,017-01925-1285,1285,1925,CA0190012,CRESCENTA VALLEY,N
18376235,10/24/2017 19:00,AGGRAVATED ASSAULT,54,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","10400 S INGLEWOOD AVE, LENNOX, CA 90304",10400 S INGLEWOOD AVE,LENNOX,90304,6452023.594,1801358.141,017-09890-0380,380,9890,CA0190003,SOUTH LOS ANGELES,N
18376190,10/24/2017 19:51,AGGRAVATED ASSAULT,54,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","400 BAUCHET ST, LOS ANGELES, CA 90012",400 BAUCHET ST,LOS ANGELES,90012,6491552.344,1844031.951,017-02612-5100,5100,2612,CA0190058,MCJ,N
18376278,10/24/2017 20:00,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","W AVENUE H-12 & GENOA AVE, LANCASTER, CA",W AVENUE H-12 & GENOA AVE,LANCASTER,,6517452.51,2079922.103,017-20775-1121,1121,20775,CA0190024,LANCASTER,N
18376225,10/24/2017 20:36,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","800 E PINE ST, COMPTON, CA",800 E PINE ST,COMPTON,,6496289.823,1790448.171,017-14119-2823,2823,14119,CA0190042,COMPTON,N
18376266,10/24/2017 20:48,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","FIRESTONE BLVD & GRACEBEE AVE, NORWALK, CA",FIRESTONE BLVD & GRACEBEE AVE,NORWALK,,6545094.8,1785374.32,017-15414-0459,459,15414,CA0190004,NORWALK,N
18376368,10/24/2017 21:30,AGGRAVATED ASSAULT,54,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","16800 VERDURA AVE, PARAMOUNT, CA 90723",16800 VERDURA AVE,PARAMOUNT,90723,6516265.661,1778934.472,017-22766-1369,1369,22766,CA0190013,LAKEWOOD,N
18376300,10/24/2017 23:12,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","140TH ST & BROADWAY ST, LOS ANGELES, CA 90061",140TH ST & BROADWAY ST,LOS ANGELES,90061,6477190.308,1787586.275,017-16566-2141,2141,16566,CA01900V3,CENTURY,N
18376362,10/25/2017 0:04,AGGRAVATED ASSAULT,58,"ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc.","FOOTHILL BLVD & ROSEMEAD BLVD, PASADENA, CA 91107",FOOTHILL BLVD & ROSEMEAD BLVD,PASADENA,91107,6539451.681,1877056.009,017-12266-0590,590,12266,CA0190005,TEMPLE,N
18376439,10/25/2017 0:30,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","4700 W AVENUE J-7, LANCASTER, CA",4700 W AVENUE J-7,LANCASTER,,6496359.265,2071135.621,017-20784-1127,1127,20784,CA0190024,LANCASTER,N
18376360,10/25/2017 0:32,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","3100 145TH ST, GARDENA, CA 90249",3100 145TH ST,GARDENA,90249,6462221.268,1785981.913,017-09897-0387,387,9897,CA0190003,SOUTH LOS ANGELES,N
18376595,10/25/2017 9:42,AGGRAVATED ASSAULT,54,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","200 W COMPTON BLVD, COMPTON, CA 90220",200 W COMPTON BLVD,COMPTON,90220,6493085.257,1783681.968,017-00523-4140,4140,523,CA01900W8,EAST,N
18377054,10/25/2017 14:37,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","1000 94TH ST, LOS ANGELES, CA 90044",1000 94TH ST,LOS ANGELES,90044,6472678.048,1804561.618,017-09917-0370,370,9917,CA0190003,SOUTH LOS ANGELES,N
18377196,10/25/2017 15:30,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","800 S BUTLER AVE, COMPTON, CA",800 S BUTLER AVE,COMPTON,,6501687.504,1782163.326,017-14157-2846,2846,14157,CA0190042,COMPTON,N
18377118,10/25/2017 15:30,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","1400 105TH ST, LOS ANGELES, CA",1400 105TH ST,LOS ANGELES,,6470093.436,1800963.015,017-09920-0372,372,9920,CA0190003,SOUTH LOS ANGELES,N
18377124,10/25/2017 15:33,AGGRAVATED ASSAULT,52,"ASSAULT, AGGRAVATED: ADW - KNIFE","LONG BEACH BLVD & TWEEDY ST, LYNWOOD, CA 90262",LONG BEACH BLVD & TWEEDY ST,LYNWOOD,90262,6496108.004,1802572.334,017-16624-2111,2111,16624,CA01900V3,CENTURY,N
18377209,10/25/2017 15:48,AGGRAVATED ASSAULT,54,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","6100 W AVENUE J-12, LANCASTER, CA",6100 W AVENUE J-12,LANCASTER,,6489570.421,2069274.283,017-20840-1139,1139,20840,CA0190024,LANCASTER,N
18378641,10/25/2017 16:15,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","ALONDRA BLVD & WILIMINGTON AVE, COMPTON, CA",ALONDRA BLVD & WILIMINGTON AVE,COMPTON,,6489706.018,1781899.518,017-14229-2813,2813,14229,CA0190042,COMPTON,N
18377253,10/25/2017 17:00,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","10700 FIRESTONE BLVD, NORWALK, CA 90650",10700 FIRESTONE BLVD,NORWALK,90650,6529784.488,1795236.927,017-15453-0451,451,15453,CA0190004,NORWALK,N
18377313,10/25/2017 17:08,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","166TH ST & CLARKDALE AVE, ARTESIA, CA",166TH ST & CLARKDALE AVE,ARTESIA,,6537457.672,1778856.095,017-22841-1348,1348,22841,CA0190013,LAKEWOOD,N
18377548,10/25/2017 20:57,AGGRAVATED ASSAULT,54,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","2000 DUENAS DR, ROWLAND HEIGHTS, CA 91748",2000 DUENAS DR,ROWLAND HEIGHTS,91748,6591161.673,1816034.847,017-06600-2932,2932,6600,CA0190020,WALNUT,N
18377425,10/25/2017 21:05,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","1100 88TH ST, LOS ANGELES, CA 90044",1100 88TH ST,LOS ANGELES,90044,6472279.227,1807139.548,017-09927-0370,370,9927,CA0190003,SOUTH LOS ANGELES,N
18377466,10/25/2017 21:30,AGGRAVATED ASSAULT,54,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","9200 DE ADELENA AVE, ROSEMEAD, CA 91770",9200 DE ADELENA AVE,ROSEMEAD,91770,6541412.915,1850227.334,017-12301-0531,531,12301,CA0190005,TEMPLE,N
18377553,10/25/2017 23:40,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","16100 S ESSEY ST, COMPTON, CA",16100 S ESSEY ST,COMPTON,,6499810.995,1781439.128,017-14176-2853,2853,14176,CA0190042,COMPTON,N
18377593,10/26/2017 1:16,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","500 W PLUM ST, COMPTON, CA",500 W PLUM ST,COMPTON,,6490959.441,1787689.043,017-14179-2813,2813,14179,CA0190042,COMPTON,N
18377606,10/26/2017 1:30,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","24900 ALDERBROOK DR, NEWHALL, CA 91321",24900 ALDERBROOK DR,NEWHALL,91321,6402075.534,1964333.347,017-15125-0626,626,15125,CA0190006,SANTA CLARITA VALLEY,N
18377669,10/26/2017 3:46,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","700 BRADSHAWE AVE, LOS ANGELES, CA",700 BRADSHAWE AVE,LOS ANGELES,,6518093.495,1829231.15,017-16126-0287,287,16126,CA0190002,EAST LOS ANGELES,N
18377643,10/26/2017 3:49,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","4100 W 168TH ST, LAWNDALE, CA 90260",4100 W 168TH ST,LAWNDALE,90260,6456230.009,1778327.212,017-09937-0334,334,9937,CA0190003,SOUTH LOS ANGELES,N
18377655,10/26/2017 4:30,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","1500 S MCBRIDE AVE, COMMERCE, CA 90040",1500 S MCBRIDE AVE,COMMERCE,90040,6509880.482,1826805.574,017-16122-0243,243,16122,CA0190002,EAST LOS ANGELES,N
18377818,10/26/2017 9:54,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","5500 123RD ST, HAWTHORNE, CA 90250",5500 123RD ST,HAWTHORNE,90250,6447258.901,1794037.832,017-09944-0384,384,9944,CA0190003,SOUTH LOS ANGELES,N
18378602,10/26/2017 10:30,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","10600 ROSECRANS AVE, NORWALK, CA 90650",10600 ROSECRANS AVE,NORWALK,90650,6529360.728,1786762.884,017-15530-0455,455,15530,CA0190004,NORWALK,N
18379471,10/26/2017 12:45,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","120TH ST & WESTERN AVE, LOS ANGELES, CA 90047",120TH ST & WESTERN AVE,LOS ANGELES,90047,6467907.143,1794880.614,017-09990-0376,376,9990,CA0190003,SOUTH LOS ANGELES,N
18378193,10/26/2017 12:54,AGGRAVATED ASSAULT,52,"ASSAULT, AGGRAVATED: ADW - KNIFE","1200 E 61ST ST, LOS ANGELES, CA 90001",1200 E 61ST ST,LOS ANGELES,90001,6485142.715,1816720.772,017-16686-2190,2190,16686,CA01900V3,CENTURY,N
18378139,10/26/2017 13:08,AGGRAVATED ASSAULT,52,"ASSAULT, AGGRAVATED: ADW - KNIFE","1200 105TH ST, LOS ANGELES, CA",1200 105TH ST,LOS ANGELES,,6471377.736,1801068.818,017-09952-0372,372,9952,CA0190003,SOUTH LOS ANGELES,N
18378608,10/26/2017 14:00,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","13900 LARWIN RD, LA MIRADA, CA 90638",13900 LARWIN RD,LA MIRADA,90638,6551082.527,1788732.773,017-15531-0469,469,15531,CA0190004,NORWALK,N
18379144,10/26/2017 14:04,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","32ND ST E & AVENUE R-4, PALMDALE, CA",32ND ST E & AVENUE R-4,PALMDALE,,6523440,2038308,017-15692-2608,2608,15692,CA01900W9,PALMDALE,N
18378428,10/26/2017 17:00,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","4400 LOVETT ST, LOS ANGELES, CA",4400 LOVETT ST,LOS ANGELES,,6507790.048,1827364.768,017-16148-0278,278,16148,CA0190002,EAST LOS ANGELES,N
18379681,10/26/2017 18:00,AGGRAVATED ASSAULT,52,"ASSAULT, AGGRAVATED: ADW - KNIFE","500 W 218TH PL, CARSON, CA",500 W 218TH PL,CARSON,,6475170.747,1760613.547,017-11933-1617,1617,11933,CA0190016,CARSON,N
18378557,10/26/2017 19:43,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","4700 LIVE OAK ST, CUDAHY, CA",4700 LIVE OAK ST,CUDAHY,,6506481.179,1810536.223,017-16158-0262,262,16158,CA0190002,EAST LOS ANGELES,N
18378597,10/26/2017 20:50,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","12900 COOK ST, LOS ANGELES, CA 90059",12900 COOK ST,LOS ANGELES,90059,6479489.697,1791614.63,017-16709-2141,2141,16709,CA01900V3,CENTURY,N
18378618,10/26/2017 20:58,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","600 S KERN AVE, LOS ANGELES, CA",600 S KERN AVE,LOS ANGELES,,6511791.386,1831588.456,017-16163-0284,284,16163,CA0190002,EAST LOS ANGELES,N
18378586,10/26/2017 21:00,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","500 S WARD AVE, COMPTON, CA",500 S WARD AVE,COMPTON,,6499280.947,1783113.81,017-14227-2843,2843,14227,CA0190042,COMPTON,N
18378649,10/26/2017 22:10,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","FLAGSTONE & SHRODE AVE, MONROVIA, CA 91016",FLAGSTONE & SHRODE AVE,MONROVIA,91016,6562691,1866939.75,017-12335-0583,583,12335,CA0190005,TEMPLE,N
18378708,10/26/2017 23:50,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","30100 AGOURA RD, AGOURA HILLS, CA 91301",30100 AGOURA RD,AGOURA HILLS,91301,6325900.272,1875796.391,017-06180-2224,2224,6180,CA0190022,MALIBU/LOST HILLS,N
18384131,10/27/2017 7:00,AGGRAVATED ASSAULT,59,"ASSAULT, AGGRAVATED: CHILD ASSAULT","900 N CHESTER AVE, COMPTON, CA",900 N CHESTER AVE,COMPTON,,6496261.098,1786946.402,017-14521-2824,2824,14521,CA0190042,COMPTON,N
18378829,10/27/2017 7:08,AGGRAVATED ASSAULT,54,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","2300 & BAUCHET ST, LOS ANGELES, CA 90012",2300 & BAUCHET ST,LOS ANGELES,90012,6491552.344,1844031.951,017-02655-5100,5100,2655,CA0190058,MCJ,N
18378837,10/27/2017 7:20,AGGRAVATED ASSAULT,57,"ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON","7300 JACKSON ST, PARAMOUNT, CA 90723",7300 JACKSON ST,PARAMOUNT,90723,6509926.936,1780856.215,017-22949-1367,1367,22949,CA0190013,LAKEWOOD,N
18379103,10/27/2017 8:00,AGGRAVATED ASSAULT,52,"ASSAULT, AGGRAVATED: ADW - KNIFE","500 S CORAL AVE, COMPTON, CA",500 S CORAL AVE,COMPTON,,6489960.995,1782235.053,017-14251-2835,2835,14251,CA0190042,COMPTON,N
18379976,10/27/2017 8:39,AGGRAVATED ASSAULT,57,"ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON",,,,,,,017-04446-5800,5800,4446,CA01900U2,TTCF,N
18379221,10/27/2017 9:40,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","E AVENUE R-12 & SCRANTON DR, PALMDALE, CA",E AVENUE R-12 & SCRANTON DR,PALMDALE,,6544881.376,2027054.216,017-15696-2607,2607,15696,CA01900W9,PALMDALE,N
18379164,10/27/2017 11:30,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","137TH ST & SAN PEDRO ST, LOS ANGELES, CA 90059",137TH ST & SAN PEDRO ST,LOS ANGELES,90059,6479846.339,1788805.822,017-16743-2141,2141,16743,CA01900V3,CENTURY,N
18379768,10/27/2017 11:57,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","18700 METTLER AVE, CARSON, CA",18700 METTLER AVE,CARSON,,6480616.072,1771509.762,017-11936-1614,1614,11936,CA0190016,CARSON,N
18379309,10/27/2017 13:49,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","100 S 9TH AVE, BASSETT, CA",100 S 9TH AVE,BASSETT,,6571073.152,1832957.176,017-13297-1463,1463,13297,CA0190014,INDUSTRY,N
18379421,10/27/2017 15:02,AGGRAVATED ASSAULT,51,"ASSAULT, AGGRAVATED: ADW - GUN","800 W ARBUTUS ST, COMPTON, CA",800 W ARBUTUS ST,COMPTON,,6489195.902,1785868.951,017-14278-2811,2811,14278,CA0190042,COMPTON,N
